respondent_id,Q1_age_group,Q2_gender,Q3_city_tier,Q4_occupation,Q5_monthly_income,Q6_act_gym,Q6_act_yoga,Q6_act_running,Q6_act_cycling,Q6_act_swimming,Q6_act_team_sports,Q6_act_outdoor,Q6_act_home_workout,Q6_act_none,Q7_workout_days_per_week,Q8_workout_location,Q9_goal_weight_loss,Q9_goal_muscle_building,Q9_goal_endurance,Q9_goal_flexibility,Q9_goal_mental_wellness,Q9_goal_recreational,Q9_goal_competitive,Q9_goal_general_health,Q10_influencer_affinity,Q11_current_monthly_spend_inr,Q12_shop_brand_app,Q12_shop_myntra_ajio,Q12_shop_amazon_flipkart,Q12_shop_brand_website,Q12_shop_physical_store,Q12_shop_social_commerce,Q12_shop_local_unbranded,Q13_factor_price,Q13_factor_brand_rep,Q13_factor_fabric_quality,Q13_factor_style,Q13_factor_sustainability,Q13_factor_influencer,Q13_factor_peer_rec,Q13_factor_loyalty_rewards,Q13_factor_size_avail,Q14_purchase_frequency,Q15_brand_nike,Q15_brand_adidas,Q15_brand_puma,Q15_brand_decathlon,Q15_brand_hrx_reebok,Q15_brand_indian_d2c,Q15_brand_unbranded,Q15_brand_none,Q16_feat_personalised_rec,Q16_feat_browse_purchase,Q16_feat_loyalty_rewards,Q16_feat_sustainability_info,Q16_feat_outfit_builder,Q16_feat_size_virtual_tryon,Q16_feat_order_tracking,Q16_feat_community_features,Q16_feat_flash_sales,Q16_feat_brand_collab,Q17_sustainability_importance,Q18_community_challenge_likelihood,Q19_flash_sale_likelihood,Q20_virtual_tryon_importance,Q21_prod_performance_activewear,Q21_prod_casual_athleisure,Q21_prod_sports_footwear,Q21_prod_accessories,Q21_prod_yoga_wellness,Q21_prod_swimwear,Q21_prod_outdoor_gear,Q22_brand_app_usage,Q24_wtp_monthly_inr,Q25_app_download_intent,persona_label,flag_q6_none_corrected,flag_q9_no_goals,flag_q11_luxury_outlier,Q11_winsorized,Q11_log,flag_q24_skeptic_outlier,Q24_winsorized,Q24_log,flag_q25_label_corrected,data_quality_flag_count,Q1_age_group_enc,Q5_monthly_income_enc,Q7_workout_days_enc,Q14_purchase_frequency_enc,Q25_intent_enc
1616,28-32,Male,Tier_2,Salaried_Private,20k-40k,1,0,1,0,0,0,1,1,0,1-2_days,Home,0,1,0,0,0,1,0,0,Yes_influences_purchases,1500,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,Every_6_months,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,3,5,5,4,0,1,1,0,0,0,0,Installed_rarely,1474,Maybe,Casual_Gym_Goer,0,0,0,1500.0,7.313886831633462,0,1474.0,7.29641326877392,0,0,3,2,1,,1
1617,23-27,Male,Metro,Student,40k-60k,1,0,1,0,1,1,0,0,0,5-7_days,Commercial_gym,1,1,1,0,0,0,1,0,No,3141,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,Yearly,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,4,4,3,3,1,0,1,1,0,0,0,Installed_rarely,2714,Maybe,Serious_Athlete,0,0,0,3141.0,8.052614818815567,0,2714.0,7.906547232368036,0,0,2,3,3,1.0,1
1618,18-22,Female,Tier_1,Student,20k-40k,0,1,0,0,0,1,0,1,0,3-4_days,Home,0,1,0,0,1,1,0,0,No,2776,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,Yearly,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,3,2,3,5,0,1,1,1,0,0,0,Installed_rarely,3597,Yes,Fashion_First,0,0,0,2776.0,7.9291264873067995,0,3597.0,8.188133414510478,0,0,1,2,2,1.0,2
1619,18-22,Female,Tier_2,Student,Below_20k,1,0,0,1,0,0,1,1,0,3-4_days,Commercial_gym,0,1,0,0,1,1,1,1,No,292,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,Rarely,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,2,5,4,4,0,0,1,0,0,0,0,Installed_rarely,251,Yes,Budget_Student,0,0,0,292.0,5.680172609017068,1,283.85,5.529429087511423,0,1,1,1,2,,2
1620,33-35,Male,Tier_2,Salaried_Public,40k-60k,1,0,1,1,1,1,0,1,0,5-7_days,Outdoors,1,1,1,0,0,0,1,1,Yes_occasional,1783,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,Yearly,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,4,4,3,4,1,1,1,1,1,0,1,Installed_rarely,247,Yes,Serious_Athlete,0,0,0,1783.0,7.486613313139955,1,283.85,5.5134287461649825,0,1,4,3,3,1.0,2
1621,28-32,Male,Metro,Student,60k-80k,1,1,0,1,1,1,0,1,0,3-4_days,Home,1,1,1,0,0,0,0,1,Yes_occasional,4428,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,Monthly_or_more,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,2,3,2,5,1,0,1,0,0,1,0,Prefers_3rd_party,4058,No,Casual_Gym_Goer,0,0,0,4428.0,8.395929103923198,0,4058.0,8.308691916838898,0,0,3,4,2,,0
1622,18-22,Male,Tier_1,Salaried_Private,20k-40k,0,1,1,0,1,0,0,1,0,3-4_days,Home,0,1,0,1,0,1,0,0,Yes_influences_purchases,2724,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,Every_2-3_months,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,3,3,3,5,0,1,1,1,0,0,0,Uses_regularly,5044,Yes,Fashion_First,0,0,0,2724.0,7.9102237070973445,0,5044.0,8.52615293278771,0,0,1,2,2,2.0,2
1623,28-32,Female,Metro,Business_Owner,40k-60k,0,0,1,1,0,0,1,1,0,5-7_days,Outdoors,0,0,1,0,0,0,0,0,Yes_occasional,1548,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,Yearly,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,5,4,2,2,1,1,1,1,0,1,0,Uses_regularly,327,Yes,Outdoor_Enthusiast,0,0,0,1548.0,7.3453648404168685,1,327.0,5.793013608384144,0,1,3,3,3,1.0,2
1624,28-32,Male,Metro,Salaried_Public,60k-80k,0,0,0,1,0,1,0,0,0,3-4_days,Outdoors,0,1,1,1,0,0,0,1,Yes_influences_purchases,5122,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,Every_2-3_months,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,3,5,4,3,0,0,0,1,0,1,0,Prefers_3rd_party,353,Yes,Serious_Athlete,0,0,0,5122.0,8.541495483939203,1,353.0,5.869296913133774,0,1,3,4,2,2.0,2
1625,28-32,Male,Tier_1,Salaried_Public,60k-80k,0,1,0,0,0,1,1,1,0,1-2_days,Commercial_gym,1,1,0,0,1,0,0,1,Yes_occasional,3143,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,Monthly_or_more,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,3,3,3,5,1,0,1,1,0,0,0,Uses_regularly,5796,Yes,Casual_Gym_Goer,0,0,0,3143.0,8.053251153549096,0,5796.0,8.665095821339733,0,0,3,4,1,,2
1626,28-32,Female,Metro,Freelancer,40k-60k,0,0,1,1,1,1,1,1,0,3-4_days,Outdoors,0,0,1,1,1,0,1,1,Yes_occasional,1784,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,Every_2-3_months,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,5,2,3,2,0,0,1,1,0,0,0,Prefers_3rd_party,2289,Yes,Outdoor_Enthusiast,0,0,0,1784.0,7.487173694213739,0,2289.0,7.736307096548285,0,0,3,3,2,2.0,2
1627,28-32,Female,Tier_3,Student,20k-40k,1,0,1,0,0,0,0,0,0,5-7_days,Commercial_gym,1,1,0,0,0,0,0,0,Yes_influences_purchases,1916,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,Every_2-3_months,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,4,3,5,4,1,1,1,0,0,0,0,Uses_regularly,2036,Yes,Casual_Gym_Goer,0,0,0,1916.0,7.558516743045645,0,2036.0,7.619233416226805,0,0,3,2,3,2.0,2
1628,28-32,Female,Tier_2,Salaried_Private,Above_100k,1,0,0,0,1,0,0,0,0,3-4_days,Commercial_gym,0,0,0,1,0,1,0,0,Yes_influences_purchases,5441,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,Every_2-3_months,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,3,5,2,1,0,1,0,1,1,0,0,Uses_regularly,9908,Yes,Casual_Gym_Goer,0,0,0,5441.0,8.601901919343192,0,9908.0,9.201198714058899,0,0,3,6,2,2.0,2
1629,28-32,Male,Metro,Business_Owner,20k-40k,0,0,0,1,0,0,0,0,0,3-4_days,Commercial_gym,0,1,0,0,1,1,0,1,Yes_influences_purchases,2397,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,Monthly_or_more,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,4,3,2,3,1,1,1,0,0,0,0,Prefers_3rd_party,3757,Yes,Casual_Gym_Goer,0,0,0,2397.0,7.7823903355874595,0,3757.0,8.231642179973411,0,0,3,2,2,,2
1630,18-22,Male,Tier_2,Salaried_Private,60k-80k,1,0,1,0,0,1,1,1,0,3-4_days,Commercial_gym,0,1,1,0,0,0,0,1,Yes_influences_purchases,3598,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,Every_2-3_months,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,3,4,5,4,1,0,1,1,1,0,0,Installed_rarely,4295,Yes,Casual_Gym_Goer,0,0,0,3598.0,8.188411308079031,0,4295.0,8.3654396361887,0,0,1,4,2,2.0,2
1631,18-22,Female,Tier_1,Salaried_Public,60k-80k,1,0,1,0,0,0,0,1,0,3-4_days,Outdoors,0,0,1,0,0,1,0,0,Yes_influences_purchases,3079,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,Every_2-3_months,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,4,1,5,2,0,1,1,1,1,1,1,No_mobile_shopping,3908,Yes,Fashion_First,0,0,0,3079.0,8.03268487596762,0,3908.0,8.271036865792954,0,0,1,4,2,2.0,2
1632,28-32,Male,Tier_2,Freelancer,20k-40k,0,0,1,0,0,1,0,1,0,5-7_days,Dont_workout,0,1,0,0,1,0,0,0,Yes_occasional,558,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,Yearly,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,5,4,5,1,1,1,0,1,0,0,Prefers_3rd_party,802,No,Budget_Student,0,0,0,558.0,6.326149473155099,0,802.0,6.688354713946762,0,0,3,2,3,1.0,0
1633,23-27,Female,Tier_2,Student,20k-40k,0,1,0,0,0,0,0,0,0,3-4_days,Home,0,0,0,1,1,1,0,1,No,2632,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,Yearly,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,4,2,4,2,0,1,1,1,0,0,0,Uses_regularly,2924,No,Fashion_First,0,0,0,2632.0,7.87587915949631,0,2924.0,7.981049759665957,0,0,2,2,2,1.0,0
1634,28-32,Male,Tier_1,Salaried_Private,20k-40k,1,0,1,0,0,0,0,1,0,3-4_days,Outdoors,0,0,1,1,1,1,1,1,Yes_occasional,563,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,Monthly_or_more,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,5,5,2,3,0,1,1,1,1,1,1,Uses_regularly,862,Yes,Outdoor_Enthusiast,0,0,0,563.0,6.335054251498059,0,862.0,6.760414691083428,0,0,3,2,2,,2
1635,18-22,Male,Metro,Student,20k-40k,0,0,1,0,0,0,0,1,0,3-4_days,Outdoors,1,0,1,1,0,0,0,0,Yes_influences_purchases,396,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,Yearly,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,3,3,4,4,1,0,1,1,0,0,0,Prefers_3rd_party,510,Yes,Budget_Student,0,0,0,396.0,5.983936280687191,0,510.0,6.236369590203704,0,0,1,2,2,1.0,2
1636,18-22,Female,Metro,Student,40k-60k,1,0,1,0,0,0,0,1,0,5-7_days,Commercial_gym,0,0,0,1,0,1,0,1,Yes_occasional,2038,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,Yearly,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,4,4,5,4,1,1,1,1,1,1,1,Uses_regularly,3562,Yes,Casual_Gym_Goer,0,0,0,2038.0,7.620214770574455,0,3562.0,8.178358165605836,0,0,1,3,3,1.0,2
1637,28-32,Male,Tier_1,Salaried_Private,60k-80k,1,1,1,0,0,1,0,1,0,3-4_days,Commercial_gym,1,1,0,0,0,0,0,0,Yes_occasional,2918,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,Monthly_or_more,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,4,4,4,4,0,1,1,1,1,0,0,Uses_regularly,4868,No,Casual_Gym_Goer,0,0,0,2918.0,7.978996370854115,0,4868.0,8.4906438561827,0,0,3,4,2,,0
1638,18-22,Female,Tier_3,Salaried_Private,20k-40k,1,1,0,0,0,0,1,1,0,3-4_days,Home,0,0,0,0,0,1,0,1,No,1005,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,Every_6_months,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,2,3,4,5,0,1,0,0,1,0,0,Uses_regularly,1907,No,Budget_Student,0,0,0,1005.0,6.913737350659685,0,1907.0,7.553810852008231,0,0,1,2,2,,0
1639,28-32,Male,Tier_1,Salaried_Private,80k-100k,0,0,0,1,0,1,0,0,0,3-4_days,Commercial_gym,1,0,1,0,0,0,1,0,Yes_occasional,1720,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,Every_2-3_months,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,3,3,4,3,1,1,0,1,0,0,0,Uses_regularly,1981,Yes,Casual_Gym_Goer,0,0,0,1720.0,7.450660796211539,0,1981.0,7.591861714889934,0,0,3,5,2,2.0,2
1640,28-32,Male,Tier_1,Salaried_Private,Above_100k,1,0,1,1,1,0,1,0,0,5-7_days,Commercial_gym,0,1,1,0,0,1,0,0,No,5135,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,Every_2-3_months,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,4,3,1,3,1,1,1,1,1,0,0,No_mobile_shopping,5351,Yes,Outdoor_Enthusiast,0,0,0,5135.0,8.544029845369797,0,5351.0,8.585225601808064,0,0,3,6,3,2.0,2
1641,23-27,Male,Metro,Freelancer,60k-80k,0,0,1,1,0,1,0,0,0,5-7_days,Commercial_gym,0,0,1,1,0,1,0,1,Yes_influences_purchases,3490,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,Yearly,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,4,3,3,4,0,1,1,1,0,1,1,Prefers_3rd_party,4395,Maybe,Outdoor_Enthusiast,0,0,0,3490.0,8.157943507105037,0,4395.0,8.388450315523512,0,0,2,4,3,1.0,1
1642,18-22,Female,Tier_2,Student,20k-40k,1,0,1,0,0,0,1,1,0,5-7_days,Commercial_gym,0,1,1,0,1,1,0,1,No,2439,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,Monthly_or_more,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,2,4,2,2,1,1,1,0,0,0,1,Installed_rarely,2932,No,Serious_Athlete,0,0,0,2439.0,7.799753318287247,0,2932.0,7.983781068977451,0,0,1,2,3,,0
1643,28-32,Female,Metro,Freelancer,40k-60k,0,0,0,1,0,0,0,1,0,3-4_days,Online_virtual,0,0,0,1,0,1,0,1,Yes_influences_purchases,1964,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,Monthly_or_more,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,3,3,5,5,1,1,0,1,1,0,0,Prefers_3rd_party,2305,Yes,Fashion_First,0,0,0,1964.0,7.583247524303362,0,2305.0,7.743269700829004,0,0,3,3,2,,2
1644,18-22,Male,Tier_1,Student,40k-60k,0,0,1,0,1,1,1,1,0,3-4_days,Commercial_gym,0,1,1,1,0,0,0,1,No,1641,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,Every_2-3_months,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,4,3,5,1,0,0,0,0,0,0,0,Prefers_3rd_party,2318,Yes,Casual_Gym_Goer,0,0,0,1641.0,7.403670290012373,0,2318.0,7.7488913372555315,0,0,1,3,2,2.0,2
1645,18-22,Female,Tier_1,Freelancer,40k-60k,1,0,1,0,0,0,0,0,0,3-4_days,Commercial_gym,1,0,1,1,0,1,0,1,Yes_influences_purchases,2422,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,Yearly,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,2,4,3,3,0,0,0,1,1,0,1,Installed_rarely,210,Yes,Casual_Gym_Goer,0,0,0,2422.0,7.792761720816526,1,283.85,5.351858133476067,0,1,1,3,2,1.0,2
1646,28-32,Male,Metro,Salaried_Private,20k-40k,0,1,0,0,0,0,0,0,0,0_days,Outdoors,0,0,0,0,0,0,0,1,Yes_influences_purchases,1996,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,Monthly_or_more,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,2,4,4,5,1,1,0,1,1,1,0,Installed_rarely,2458,Yes,Fashion_First,0,0,0,1996.0,7.599401333415815,0,2458.0,7.807510042216193,0,0,3,2,0,,2
1647,23-27,Female,Metro,Salaried_Private,40k-60k,1,0,0,0,0,0,0,1,0,3-4_days,Sports_club,1,1,1,0,0,0,0,0,Yes_occasional,1868,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,Every_2-3_months,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,5,4,5,3,1,1,1,1,1,0,0,No_mobile_shopping,2684,Yes,Casual_Gym_Goer,0,0,0,1868.0,7.533158807455563,0,2684.0,7.895436006942965,0,0,2,3,2,2.0,2
1648,23-27,Male,Tier_1,Salaried_Private,40k-60k,0,1,1,1,0,0,0,0,0,5-7_days,Commercial_gym,0,0,1,1,1,1,1,0,Yes_influences_purchases,1322,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,Every_6_months,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,3,4,2,2,1,1,1,1,1,0,1,Uses_regularly,2054,Yes,Outdoor_Enthusiast,0,0,0,1322.0,7.187657164114956,0,2054.0,7.628031126930335,0,0,2,3,3,,2
1649,18-22,Male,Metro,Student,Below_20k,1,0,0,0,1,0,0,0,0,0_days,Outdoors,0,1,0,0,0,1,0,1,Yes_occasional,862,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,Yearly,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,3,5,1,0,0,1,1,1,0,0,Installed_rarely,951,Yes,Budget_Student,0,0,0,862.0,6.760414691083428,0,951.0,6.858565034791365,0,0,1,1,0,1.0,2
1650,33-35,Male,Tier_2,Salaried_Private,80k-100k,0,1,0,1,0,0,1,0,0,3-4_days,Home,1,0,0,0,0,1,0,0,Yes_occasional,4763,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,Every_6_months,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,5,5,4,3,0,0,1,1,0,0,1,Prefers_3rd_party,4407,Yes,Outdoor_Enthusiast,0,0,0,4763.0,8.46884293047519,0,4407.0,8.391176350832751,0,0,4,5,2,,2
1651,23-27,Female,Tier_2,Salaried_Public,40k-60k,1,1,1,0,0,0,0,1,0,3-4_days,Commercial_gym,0,1,0,0,0,0,0,0,Yes_occasional,3588,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,Every_2-3_months,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,4,3,4,1,0,0,1,0,0,0,0,Uses_regularly,6094,Yes,Casual_Gym_Goer,0,0,0,3588.0,8.185628891147607,0,6094.0,8.715224041915372,0,0,2,3,2,2.0,2
1652,23-27,Male,Metro,Salaried_Public,40k-60k,1,0,0,0,0,1,0,0,0,0_days,Sports_club,0,1,1,1,0,0,1,0,Yes_occasional,1953,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,Every_2-3_months,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,2,3,4,5,0,1,1,0,0,0,0,Uses_regularly,3674,Yes,Casual_Gym_Goer,0,0,0,1953.0,7.577633832602728,0,3674.0,8.209308411646937,0,0,2,3,0,2.0,2
1653,23-27,Female,Tier_1,Student,40k-60k,1,1,1,0,0,1,0,0,0,3-4_days,Home,0,0,1,0,0,1,0,0,Yes_occasional,14261,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,Every_2-3_months,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,2,5,2,2,1,1,0,0,0,1,1,No_mobile_shopping,13414,No,Casual_Gym_Goer,0,0,1,14258.03,9.565353936588249,0,13414.0,9.504128762859725,0,1,2,3,2,2.0,0
1654,23-27,Male,Metro,Salaried_Private,60k-80k,1,0,0,1,1,1,0,1,0,5-7_days,Commercial_gym,0,1,1,0,1,0,1,1,No,5897,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,Yearly,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,5,4,2,3,1,1,1,1,1,1,1,Uses_regularly,9300,Yes,Serious_Athlete,0,0,0,5897.0,8.682368589375221,0,9300.0,9.137877200242468,0,0,2,4,3,1.0,2
1655,18-22,Male,Metro,Salaried_Private,Below_20k,0,1,1,0,0,0,1,0,0,1-2_days,Commercial_gym,1,0,0,1,0,0,0,1,Yes_influences_purchases,428,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,Yearly,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2,2,4,2,0,1,1,0,0,0,0,Prefers_3rd_party,398,No,Budget_Student,0,0,0,428.0,6.061456918928017,1,398.0,5.988961416889864,0,1,1,1,1,1.0,0
1656,18-22,Male,Tier_2,Salaried_Public,40k-60k,1,0,1,0,0,1,0,0,0,3-4_days,Commercial_gym,1,0,1,0,0,0,0,0,Yes_occasional,2307,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,Every_2-3_months,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,5,2,3,3,1,1,1,1,0,0,0,Installed_rarely,3677,Maybe,Casual_Gym_Goer,0,0,0,2307.0,7.744136627627991,0,3677.0,8.210124405164267,0,0,1,3,2,2.0,1
1657,18-22,Female,Tier_2,Salaried_Private,20k-40k,0,0,1,1,1,1,0,1,0,3-4_days,Commercial_gym,0,1,0,1,0,0,0,0,Yes_occasional,1927,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,Every_2-3_months,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,3,2,2,4,1,1,1,1,0,0,0,No_mobile_shopping,2701,No,Casual_Gym_Goer,0,0,0,1927.0,7.564238475170491,0,2701.0,7.9017475185201445,0,0,1,2,2,2.0,0
1658,28-32,Female,Tier_2,Student,60k-80k,0,1,1,1,0,1,1,1,0,5-7_days,Outdoors,0,0,0,1,0,1,1,1,Yes_occasional,3198,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,Yearly,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,4,3,3,2,1,1,1,0,1,0,1,Installed_rarely,2731,No,Outdoor_Enthusiast,0,0,0,3198.0,8.070593539949519,0,2731.0,7.912789220690681,0,0,3,4,3,1.0,0
1659,28-32,Male,Metro,Business_Owner,20k-40k,1,1,0,0,1,0,0,1,0,3-4_days,Home,0,1,1,0,0,0,0,0,Yes_occasional,1690,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,Yearly,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,2,4,4,4,0,0,1,0,1,0,0,Prefers_3rd_party,1623,Yes,Casual_Gym_Goer,0,0,0,1690.0,7.43307534889858,0,1623.0,7.392647520721623,0,0,3,2,2,1.0,2
1660,18-22,Female,Tier_1,Salaried_Private,Above_100k,1,1,0,0,0,1,0,0,0,3-4_days,Commercial_gym,0,1,0,0,0,0,1,1,Yes_occasional,12371,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,Every_6_months,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,3,4,2,5,1,1,1,0,0,1,0,Prefers_3rd_party,18329,Yes,Serious_Athlete,0,0,1,12371.0,9.423191133804961,0,18329.0,9.816294340833752,0,1,1,6,2,,2
1661,23-27,Male,Metro,Salaried_Private,80k-100k,1,0,1,1,0,0,1,0,0,1-2_days,Home,0,1,0,0,0,1,1,1,Yes_occasional,3856,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,Monthly_or_more,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,2,3,1,4,1,0,0,1,0,0,1,Uses_regularly,7320,No,Serious_Athlete,0,0,0,3856.0,8.257644958208228,0,7320.0,8.898502209646642,0,0,2,5,1,,0
1662,33-35,Male,Tier_3,Salaried_Public,40k-60k,0,1,0,0,0,0,0,1,0,3-4_days,Commercial_gym,1,0,0,1,1,1,0,0,Yes_influences_purchases,4754,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,Every_2-3_months,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,3,3,5,3,1,1,1,1,1,0,1,Uses_regularly,8353,Yes,Fashion_First,0,0,0,4754.0,8.46695197497949,0,8353.0,9.03049574505712,0,0,4,3,2,2.0,2
1663,33-35,Male,Tier_2,Salaried_Private,40k-60k,0,1,1,0,0,0,1,0,0,3-4_days,Outdoors,0,1,1,1,0,0,1,1,No,3085,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,Every_2-3_months,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,5,5,3,2,1,1,1,0,0,1,1,Uses_regularly,5548,Yes,Outdoor_Enthusiast,0,0,0,3085.0,8.034631032923107,0,5548.0,8.621373010325902,0,0,4,3,2,2.0,2
1664,28-32,Male,Tier_3,Salaried_Public,40k-60k,1,0,0,0,0,1,0,0,0,3-4_days,Sports_club,0,1,0,0,0,1,0,1,Yes_influences_purchases,1948,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,Monthly_or_more,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,2,2,2,3,1,1,1,0,1,0,0,Installed_rarely,2574,Yes,Casual_Gym_Goer,0,0,0,1948.0,7.575071699507561,0,2574.0,7.853604813097837,0,0,3,3,2,,2
1665,18-22,Male,Metro,Student,20k-40k,0,1,0,0,0,1,1,0,0,3-4_days,Online_virtual,0,1,0,0,0,0,0,1,Yes_influences_purchases,982,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,Every_6_months,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,3,3,4,5,1,1,1,0,1,0,1,Installed_rarely,1507,Yes,Budget_Student,0,0,0,982.0,6.890609120147166,0,1507.0,7.318539548567902,0,0,1,2,2,,2
